Antall datapunkter: 10201
-5.000, 3.400, 36.560
-5.000, 3.500, 37.250
-5.000, 3.600, 37.960
-5.000, 3.700, 38.690
-5.000, 3.800, 39.440
-5.000, 3.900, 40.210
-5.000, 4.000, 41.000
-5.000, 4.100, 41.810
-5.000, 4.200, 42.640
-5.000, 4.300, 43.490
-5.000, 4.400, 44.360
-5.000, 4.500, 45.250
-5.000, 4.600, 46.160
-5.000, 4.700, 47.090
-5.000, 4.800, 48.040
-5.000, 4.900, 49.010
-5.000, 5.000, 50.000
-4.900, -5.000, 49.010
-4.900, -4.900, 48.020
-4.900, -4.800, 47.050
-4.900, -4.700, 46.100
-4.900, -4.600, 45.170
-4.900, -4.500, 44.260
-4.900, -4.400, 43.370
-4.900, -4.300, 42.500
-4.900, -4.200, 41.650
-4.900, -4.100, 40.820
-4.900, -4.000, 40.010
-4.900, -3.900, 39.220
-4.900, -3.800, 38.450
-4.900, -3.700, 37.700
-4.900, -3.600, 36.970
-4.900, -3.500, 36.260
-4.900, -3.400, 35.570
-4.900, -3.300, 34.900
-4.900, -3.200, 34.250
-4.900, -3.100, 33.620
-4.900, -3.000, 33.010
-4.900, -2.900, 32.420
-4.900, -2.800, 31.850
-4.900, -2.700, 31.300
-4.900, -2.600, 30.770
-4.900, -2.500, 30.260
-4.900, -2.400, 29.770
-4.900, -2.300, 29.300
-4.900, -2.200, 28.850
-4.900, -2.100, 28.420
-4.900, -2.000, 28.010
-4.900, -1.900, 27.620
-4.900, -1.800, 27.250
-4.900, -1.700, 26.900
-4.900, -1.600, 26.570
-4.900, -1.500, 26.260
-4.900, -1.400, 25.970
-4.900, -1.300, 25.700
-4.900, -1.200, 25.450
-4.900, -1.100, 25.220
-4.900, -1.000, 25.010
-4.900, -0.900, 24.820
-4.900, -0.800, 24.650
-4.900, -0.700, 24.500
-4.900, -0.600, 24.370
-4.900, -0.500, 24.260
-4.900, -0.400, 24.170
-4.900, -0.300, 24.100
-4.900, -0.200, 24.050
-4.900, -0.100, 24.020
-4.900, 0.000, 24.010
-4.900, 0.100, 24.020
-4.900, 0.200, 24.050
-4.900, 0.300, 24.100
-4.900, 0.400, 24.170
-4.900, 0.500, 24.260
-4.900, 0.600, 24.370
-4.900, 0.700, 24.500
-4.900, 0.800, 24.650
-4.900, 0.900, 24.820
-4.900, 1.000, 25.010
-4.900, 1.100, 25.220
-4.900, 1.200, 25.450
-4.900, 1.300, 25.700
-4.900, 1.400, 25.970
-4.900, 1.500, 26.260
-4.900, 1.600, 26.570
-4.900, 1.700, 26.900
-4.900, 1.800, 27.250
-4.900, 1.900, 27.620
-4.900, 2.000, 28.010
-4.900, 2.100, 28.420
-4.900, 2.200, 28.850
-4.900, 2.300, 29.300
-4.900, 2.400, 29.770
-4.900, 2.500, 30.260
-4.900, 2.600, 30.770
-4.900, 2.700, 31.300
-4.900, 2.800, 31.850
-4.900, 2.900, 32.420
-4.900, 3.000, 33.010
-4.900, 3.100, 33.620
-4.900, 3.200, 34.250
-4.900, 3.300, 34.900
-4.900, 3.400, 35.570
-4.900, 3.500, 36.260
-4.900, 3.600, 36.970
-4.900, 3.700, 37.700
-4.900, 3.800, 38.450
-4.900, 3.900, 39.220
-4.900, 4.000, 40.010
-4.900, 4.100, 40.820
-4.900, 4.200, 41.650
-4.900, 4.300, 42.500
-4.900, 4.400, 43.370
-4.900, 4.500, 44.260
-4.900, 4.600, 45.170
-4.900, 4.700, 46.100
-4.900, 4.800, 47.050
-4.900, 4.900, 48.020
-4.900, 5.000, 49.010
-4.800, -5.000, 48.040
-4.800, -4.900, 47.050
-4.800, -4.800, 46.080
-4.800, -4.700, 45.130
-4.800, -4.600, 44.200
-4.800, -4.500, 43.290
-4.800, -4.400, 42.400
-4.800, -4.300, 41.530
-4.800, -4.200, 40.680
-4.800, -4.100, 39.850
-4.800, -4.000, 39.040
-4.800, -3.900, 38.250
-4.800, -3.800, 37.480
-4.800, -3.700, 36.730
-4.800, -3.600, 36.000
-4.800, -3.500, 35.290
-4.800, -3.400, 34.600
-4.800, -3.300, 33.930
-4.800, -3.200, 33.280
-4.800, -3.100, 32.650
-4.800, -3.000, 32.040
-4.800, -2.900, 31.450
-4.800, -2.800, 30.880
-4.800, -2.700, 30.330
-4.800, -2.600, 29.800
-4.800, -2.500, 29.290
-4.800, -2.400, 28.800
-4.800, -2.300, 28.330
-4.800, -2.200, 27.880
-4.800, -2.100, 27.450
-4.800, -2.000, 27.040
-4.800, -1.900, 26.650
-4.800, -1.800, 26.280
-4.800, -1.700, 25.930
-4.800, -1.600, 25.600
-4.800, -1.500, 25.290
-4.800, -1.400, 25.000
-4.800, -1.300, 24.730
-4.800, -1.200, 24.480
-4.800, -1.100, 24.250
-4.800, -1.000, 24.040
-4.800, -0.900, 23.850
-4.800, -0.800, 23.680
-4.800, -0.700, 23.530
-4.800, -0.600, 23.400
-4.800, -0.500, 23.290
-4.800, -0.400, 23.200
-4.800, -0.300, 23.130
-4.800, -0.200, 23.080
-4.800, -0.100, 23.050
-4.800, 0.000, 23.040
-4.800, 0.100, 23.050
-4.800, 0.200, 23.080
-4.800, 0.300, 23.130
-4.800, 0.400, 23.200
-4.800, 0.500, 23.290
-4.800, 0.600, 23.400
-4.800, 0.700, 23.530
-4.800, 0.800, 23.680
-4.800, 0.900, 23.850
-4.800, 1.000, 24.040
-4.800, 1.100, 24.250
-4.800, 1.200, 24.480
-4.800, 1.300, 24.730
-4.800, 1.400, 25.000
-4.800, 1.500, 25.290
-4.800, 1.600, 25.600
-4.800, 1.700, 25.930
-4.800, 1.800, 26.280
-4.800, 1.900, 26.650
-4.800, 2.000, 27.040
-4.800, 2.100, 27.450
-4.800, 2.200, 27.880
-4.800, 2.300, 28.330
-4.800, 2.400, 28.800
-4.800, 2.500, 29.290
-4.800, 2.600, 29.800
-4.800, 2.700, 30.330
-4.800, 2.800, 30.880
-4.800, 2.900, 31.450
-4.800, 3.000, 32.040
-4.800, 3.100, 32.650
-4.800, 3.200, 33.280
-4.800, 3.300, 33.930
-4.800, 3.400, 34.600
-4.800, 3.500, 35.290
-4.800, 3.600, 36.000
-4.800, 3.700, 36.730
-4.800, 3.800, 37.480
-4.800, 3.900, 38.250
-4.800, 4.000, 39.040
-4.800, 4.100, 39.850
-4.800, 4.200, 40.680
-4.800, 4.300, 41.530
-4.800, 4.400, 42.400
-4.800, 4.500, 43.290
-4.800, 4.600, 44.200
-4.800, 4.700, 45.130
-4.800, 4.800, 46.080
-4.800, 4.900, 47.050
-4.800, 5.000, 48.040
-4.700, -5.000, 47.090
-4.700, -4.900, 46.100
-4.700, -4.800, 45.130
-4.700, -4.700, 44.180
-4.700, -4.600, 43.250
-4.700, -4.500, 42.340
-4.700, -4.400, 41.450
-4.700, -4.300, 40.580
-4.700, -4.200, 39.730
-4.700, -4.100, 38.900
-4.700, -4.000, 38.090
-4.700, -3.900, 37.300
-4.700, -3.800, 36.530
-4.700, -3.700, 35.780
-4.700, -3.600, 35.050
-4.700, -3.500, 34.340
-4.700, -3.400, 33.650
-4.700, -3.300, 32.980
-4.700, -3.200, 32.330
-4.700, -3.100, 31.700
-4.700, -3.000, 31.090
-4.700, -2.900, 30.500
-4.700, -2.800, 29.930
-4.700, -2.700, 29.380
-4.700, -2.600, 28.850
-4.700, -2.500, 28.340
-4.700, -2.400, 27.850
-4.700, -2.300, 27.380
-4.700, -2.200, 26.930
-4.700, -2.100, 26.500
-4.700, -2.000, 26.090
-4.700, -1.900, 25.700
-4.700, -1.800, 25.330
-4.700, -1.700, 24.980
-4.700, -1.600, 24.650
-4.700, -1.500, 24.340
-4.700, -1.400, 24.050
-4.700, -1.300, 23.780
-4.700, -1.200, 23.530
-4.700, -1.100, 23.300
-4.700, -1.000, 23.090
-4.700, -0.900, 22.900
-4.700, -0.800, 22.730
-4.700, -0.700, 22.580
-4.700, -0.600, 22.450
-4.700, -0.500, 22.340
-4.700, -0.400, 22.250
-4.700, -0.300, 22.180
-4.700, -0.200, 22.130
-4.700, -0.100, 22.100
-4.700, 0.000, 22.090
-4.700, 0.100, 22.100
-4.700, 0.200, 22.130
-4.700, 0.300, 22.180
-4.700, 0.400, 22.250
-4.700, 0.500, 22.340
-4.700, 0.600, 22.450
-4.700, 0.700, 22.580
-4.700, 0.800, 22.730
-4.700, 0.900, 22.900
-4.700, 1.000, 23.090
-4.700, 1.100, 23.300
-4.700, 1.200, 23.530
-4.700, 1.300, 23.780
-4.700, 1.400, 24.050
-4.700, 1.500, 24.340
-4.700, 1.600, 24.650
-4.700, 1.700, 24.980
-4.700, 1.800, 25.330
-4.700, 1.900, 25.700
-4.700, 2.000, 26.090
-4.700, 2.100, 26.500
-4.700, 2.200, 26.930
-4.700, 2.300, 27.380
-4.700, 2.400, 27.850
-4.700, 2.500, 28.340
-4.700, 2.600, 28.850
-4.700, 2.700, 29.380
-4.700, 2.800, 29.930
-4.700, 2.900, 30.500
-4.700, 3.000, 31.090
-4.700, 3.100, 31.700
-4.700, 3.200, 32.330
-4.700, 3.300, 32.980
-4.700, 3.400, 33.650
-4.700, 3.500, 34.340
-4.700, 3.600, 35.050
-4.700, 3.700, 35.780
-4.700, 3.800, 36.530
-4.700, 3.900, 37.300
-4.700, 4.000, 38.090
-4.700, 4.100, 38.900
-4.700, 4.200, 39.730
-4.700, 4.300, 40.580
-4.700, 4.400, 41.450
-4.700, 4.500, 42.340
-4.700, 4.600, 43.250
-4.700, 4.700, 44.180
-4.700, 4.800, 45.130
-4.700, 4.900, 46.100
-4.700, 5.000, 47.090
-4.600, -5.000, 46.160
-4.600, -4.900, 45.170
-4.600, -4.800, 44.200
-4.600, -4.700, 43.250
-4.600, -4.600, 42.320
-4.600, -4.500, 41.410
-4.600, -4.400, 40.520
-4.600, -4.300, 39.650
-4.600, -4.200, 38.800
-4.600, -4.100, 37.970
-4.600, -4.000, 37.160
-4.600, -3.900, 36.370
-4.600, -3.800, 35.600
-4.600, -3.700, 34.850
-4.600, -3.600, 34.120
-4.600, -3.500, 33.410
-4.600, -3.400, 32.720
-4.600, -3.300, 32.050
-4.600, -3.200, 31.400
-4.600, -3.100, 30.770
-4.600, -3.000, 30.160
-4.600, -2.900, 29.570
-4.600, -2.800, 29.000
-4.600, -2.700, 28.450
-4.600, -2.600, 27.920
-4.600, -2.500, 27.410
-4.600, -2.400, 26.920
-4.600, -2.300, 26.450
-4.600, -2.200, 26.000
-4.600, -2.100, 25.570
-4.600, -2.000, 25.160
-4.600, -1.900, 24.770
-4.600, -1.800, 24.400
-4.600, -1.700, 24.050
-4.600, -1.600, 23.720
-4.600, -1.500, 23.410
-4.600, -1.400, 23.120
-4.600, -1.300, 22.850
-4.600, -1.200, 22.600
-4.600, -1.100, 22.370
-4.600, -1.000, 22.160
-4.600, -0.900, 21.970
-4.600, -0.800, 21.800
-4.600, -0.700, 21.650
-4.600, -0.600, 21.520
-4.600, -0.500, 21.410
-4.600, -0.400, 21.320
-4.600, -0.300, 21.250
-4.600, -0.200, 21.200
-4.600, -0.100, 21.170
-4.600, 0.000, 21.160
-4.600, 0.100, 21.170
-4.600, 0.200, 21.200
-4.600, 0.300, 21.250
-4.600, 0.400, 21.320
-4.600, 0.500, 21.410
-4.600, 0.600, 21.520
-4.600, 0.700, 21.650
-4.600, 0.800, 21.800
-4.600, 0.900, 21.970
-4.600, 1.000, 22.160
-4.600, 1.100, 22.370
-4.600, 1.200, 22.600
-4.600, 1.300, 22.850
-4.600, 1.400, 23.120
-4.600, 1.500, 23.410
-4.600, 1.600, 23.720
-4.600, 1.700, 24.050
-4.600, 1.800, 24.400
-4.600, 1.900, 24.770
-4.600, 2.000, 25.160
-4.600, 2.100, 25.570
-4.600, 2.200, 26.000
-4.600, 2.300, 26.450
-4.600, 2.400, 26.920
-4.600, 2.500, 27.410
-4.600, 2.600, 27.920
-4.600, 2.700, 28.450
-4.600, 2.800, 29.000
-4.600, 2.900, 29.570
-4.600, 3.000, 30.160
-4.600, 3.100, 30.770
-4.600, 3.200, 31.400
-4.600, 3.300, 32.050
-4.600, 3.400, 32.720
-4.600, 3.500, 33.410
-4.600, 3.600, 34.120
-4.600, 3.700, 34.850
-4.600, 3.800, 35.600
-4.600, 3.900, 36.370
-4.600, 4.000, 37.160
-4.600, 4.100, 37.970
-4.600, 4.200, 38.800
-4.600, 4.300, 39.650
-4.600, 4.400, 40.520
-4.600, 4.500, 41.410
-4.600, 4.600, 42.320
-4.600, 4.700, 43.250
-4.600, 4.800, 44.200
-4.600, 4.900, 45.170
-4.600, 5.000, 46.160
-4.500, -5.000, 45.250
-4.500, -4.900, 44.260
-4.500, -4.800, 43.290
-4.500, -4.700, 42.340
-4.500, -4.600, 41.410
-4.500, -4.500, 40.500
-4.500, -4.400, 39.610
-4.500, -4.300, 38.740
-4.500, -4.200, 37.890
-4.500, -4.100, 37.060
-4.500, -4.000, 36.250
-4.500, -3.900, 35.460
-4.500, -3.800, 34.690
-4.500, -3.700, 33.940
-4.500, -3.600, 33.210
-4.500, -3.500, 32.500
-4.500, -3.400, 31.810
-4.500, -3.300, 31.140
-4.500, -3.200, 30.490
-4.500, -3.100, 29.860
-4.500, -3.000, 29.250
-4.500, -2.900, 28.660
-4.500, -2.800, 28.090
-4.500, -2.700, 27.540
-4.500, -2.600, 27.010
-4.500, -2.500, 26.500
-4.500, -2.400, 26.010
-4.500, -2.300, 25.540
-4.500, -2.200, 25.090
-4.500, -2.100, 24.660
-4.500, -2.000, 24.250
-4.500, -1.900, 23.860
-4.500, -1.800, 23.490
-4.500, -1.700, 23.140
-4.500, -1.600, 22.810
-4.500, -1.500, 22.500
-4.500, -1.400, 22.210
-4.500, -1.300, 21.940
-4.500, -1.200, 21.690
-4.500, -1.100, 21.460
-4.500, -1.000, 21.250
-4.500, -0.900, 21.060
-4.500, -0.800, 20.890
-4.500, -0.700, 20.740
-4.500, -0.600, 20.610
-4.500, -0.500, 20.500
-4.500, -0.400, 20.410
-4.500, -0.300, 20.340
-4.500, -0.200, 20.290
-4.500, -0.100, 20.260
-4.500, 0.000, 20.250
-4.500, 0.100, 20.260
-4.500, 0.200, 20.290
-4.500, 0.300, 20.340
-4.500, 0.400, 20.410
-4.500, 0.500, 20.500
-4.500, 0.600, 20.610
-4.500, 0.700, 20.740
-4.500, 0.800, 20.890
-4.500, 0.900, 21.060
-4.500, 1.000, 21.250
-4.500, 1.100, 21.460
-4.500, 1.200, 21.690
-4.500, 1.300, 21.940
-4.500, 1.400, 22.210
-4.500, 1.500, 22.500
-4.500, 1.600, 22.810
-4.500, 1.700, 23.140
-4.500, 1.800, 23.490
-4.500, 1.900, 23.860
-4.500, 2.000, 24.250
-4.500, 2.100, 24.660
-4.500, 2.200, 25.090
-4.500, 2.300, 25.540
-4.500, 2.400, 26.010
-4.500, 2.500, 26.500
-4.500, 2.600, 27.010
-4.500, 2.700, 27.540
-4.500, 2.800, 28.090
-4.500, 2.900, 28.660
-4.500, 3.000, 29.250
-4.500, 3.100, 29.860
-4.500, 3.200, 30.490
-4.500, 3.300, 31.140
-4.500, 3.400, 31.810
-4.500, 3.500, 32.500
-4.500, 3.600, 33.210
-4.500, 3.700, 33.940
-4.500, 3.800, 34.690
-4.500, 3.900, 35.460
-4.500, 4.000, 36.250
-4.500, 4.100, 37.060
-4.500, 4.200, 37.890
-4.500, 4.300, 38.740
-4.500, 4.400, 39.610
-4.500, 4.500, 40.500
-4.500, 4.600, 41.410
-4.500, 4.700, 42.340
-4.500, 4.800, 43.290
-4.500, 4.900, 44.260
-4.500, 5.000, 45.250
-4.400, -5.000, 44.360
-4.400, -4.900, 43.370
-4.400, -4.800, 42.400
-4.400, -4.700, 41.450
-4.400, -4.600, 40.520
-4.400, -4.500, 39.610
-4.400, -4.400, 38.720
-4.400, -4.300, 37.850
-4.400, -4.200, 37.000
-4.400, -4.100, 36.170
-4.400, -4.000, 35.360
-4.400, -3.900, 34.570
-4.400, -3.800, 33.800
-4.400, -3.700, 33.050
-4.400, -3.600, 32.320
-4.400, -3.500, 31.610
-4.400, -3.400, 30.920
-4.400, -3.300, 30.250
-4.400, -3.200, 29.600
-4.400, -3.100, 28.970
-4.400, -3.000, 28.360
-4.400, -2.900, 27.770
-4.400, -2.800, 27.200
-4.400, -2.700, 26.650
-4.400, -2.600, 26.120
-4.400, -2.500, 25.610
-4.400, -2.400, 25.120
-4.400, -2.300, 24.650
-4.400, -2.200, 24.200
-4.400, -2.100, 23.770
-4.400, -2.000, 23.360
-4.400, -1.900, 22.970
-4.400, -1.800, 22.600
-4.400, -1.700, 22.250
-4.400, -1.600, 21.920
-4.400, -1.500, 21.610
-4.400, -1.400, 21.320
-4.400, -1.300, 21.050
-4.400, -1.200, 20.800
-4.400, -1.100, 20.570
-4.400, -1.000, 20.360
-4.400, -0.900, 20.170
-4.400, -0.800, 20.000
-4.400, -0.700, 19.850
-4.400, -0.600, 19.720
-4.400, -0.500, 19.610
-4.400, -0.400, 19.520
-4.400, -0.300, 19.450
-4.400, -0.200, 19.400
-4.400, -0.100, 19.370
-4.400, 0.000, 19.360
-4.400, 0.100, 19.370
-4.400, 0.200, 19.400
-4.400, 0.300, 19.450
-4.400, 0.400, 19.520
-4.400, 0.500, 19.610
-4.400, 0.600, 19.720
-4.400, 0.700, 19.850
-4.400, 0.800, 20.000
-4.400, 0.900, 20.170
-4.400, 1.000, 20.360
-4.400, 1.100, 20.570
-4.400, 1.200, 20.800
-4.400, 1.300, 21.050
-4.400, 1.400, 21.320
-4.400, 1.500, 21.610
-4.400, 1.600, 21.920
-4.400, 1.700, 22.250
-4.400, 1.800, 22.600
-4.400, 1.900, 22.970
-4.400, 2.000, 23.360
-4.400, 2.100, 23.770
-4.400, 2.200, 24.200
-4.400, 2.300, 24.650
-4.400, 2.400, 25.120
-4.400, 2.500, 25.610
-4.400, 2.600, 26.120
-4.400, 2.700, 26.650
-4.400, 2.800, 27.200
-4.400, 2.900, 27.770
-4.400, 3.000, 28.360
-4.400, 3.100, 28.970
-4.400, 3.200, 29.600
-4.400, 3.300, 30.250
-4.400, 3.400, 30.920
-4.400, 3.500, 31.610
-4.400, 3.600, 32.320
-4.400, 3.700, 33.050
-4.400, 3.800, 33.800
-4.400, 3.900, 34.570
-4.400, 4.000, 35.360
-4.400, 4.100, 36.170
-4.400, 4.200, 37.000
-4.400, 4.300, 37.850
-4.400, 4.400, 38.720
-4.400, 4.500, 39.610
-4.400, 4.600, 40.520
-4.400, 4.700, 41.450
-4.400, 4.800, 42.400
-4.400, 4.900, 43.370
-4.400, 5.000, 44.360
-4.300, -5.000, 43.490
-4.300, -4.900, 42.500
-4.300, -4.800, 41.530
-4.300, -4.700, 40.580
-4.300, -4.600, 39.650
-4.300, -4.500, 38.740
-4.300, -4.400, 37.850
-4.300, -4.300, 36.980
-4.300, -4.200, 36.130
-4.300, -4.100, 35.300
-4.300, -4.000, 34.490
-4.300, -3.900, 33.700
-4.300, -3.800, 32.930
-4.300, -3.700, 32.180
-4.300, -3.600, 31.450
-4.300, -3.500, 30.740
-4.300, -3.400, 30.050
-4.300, -3.300, 29.380
-4.300, -3.200, 28.730
-4.300, -3.100, 28.100
-4.300, -3.000, 27.490
-4.300, -2.900, 26.900
-4.300, -2.800, 26.330
-4.300, -2.700, 25.780
-4.300, -2.600, 25.250
-4.300, -2.500, 24.740
-4.300, -2.400, 24.250
-4.300, -2.300, 23.780
-4.300, -2.200, 23.330
-4.300, -2.100, 22.900
-4.300, -2.000, 22.490
-4.300, -1.900, 22.100
-4.300, -1.800, 21.730
-4.300, -1.700, 21.380
-4.300, -1.600, 21.050
-4.300, -1.500, 20.740
-4.300, -1.400, 20.450
-4.300, -1.300, 20.180
-4.300, -1.200, 19.930
-4.300, -1.100, 19.700
-4.300, -1.000, 19.490
-4.300, -0.900, 19.300
-4.300, -0.800, 19.130
-4.300, -0.700, 18.980
-4.300, -0.600, 18.850
-4.300, -0.500, 18.740
-4.300, -0.400, 18.650
-4.300, -0.300, 18.580
-4.300, -0.200, 18.530
-4.300, -0.100, 18.500
-4.300, 0.000, 18.490
-4.300, 0.100, 18.500
-4.300, 0.200, 18.530
-4.300, 0.300, 18.580
-4.300, 0.400, 18.650
-4.300, 0.500, 18.740
-4.300, 0.600, 18.850
-4.300, 0.700, 18.980
-4.300, 0.800, 19.130
-4.300, 0.900, 19.300
-4.300, 1.000, 19.490
-4.300, 1.100, 19.700
-4.300, 1.200, 19.930
-4.300, 1.300, 20.180
-4.300, 1.400, 20.450
-4.300, 1.500, 20.740
-4.300, 1.600, 21.050
-4.300, 1.700, 21.380
-4.300, 1.800, 21.730
-4.300, 1.900, 22.100
-4.300, 2.000, 22.490
-4.300, 2.100, 22.900
-4.300, 2.200, 23.330
-4.300, 2.300, 23.780
-4.300, 2.400, 24.250
-4.300, 2.500, 24.740
-4.300, 2.600, 25.250
-4.300, 2.700, 25.780
-4.300, 2.800, 26.330
-4.300, 2.900, 26.900
-4.300, 3.000, 27.490
-4.300, 3.100, 28.100
-4.300, 3.200, 28.730
-4.300, 3.300, 29.380
-4.300, 3.400, 30.050
-4.300, 3.500, 30.740
-4.300, 3.600, 31.450
-4.300, 3.700, 32.180
-4.300, 3.800, 32.930
-4.300, 3.900, 33.700
-4.300, 4.000, 34.490
-4.300, 4.100, 35.300
-4.300, 4.200, 36.130
-4.300, 4.300, 36.980
-4.300, 4.400, 37.850
-4.300, 4.500, 38.740
-4.300, 4.600, 39.650
-4.300, 4.700, 40.580
-4.300, 4.800, 41.530
-4.300, 4.900, 42.500
-4.300, 5.000, 43.490
-4.200, -5.000, 42.640
-4.200, -4.900, 41.650
-4.200, -4.800, 40.680
-4.200, -4.700, 39.730
-4.200, -4.600, 38.800
-4.200, -4.500, 37.890
-4.200, -4.400, 37.000
-4.200, -4.300, 36.130
-4.200, -4.200, 35.280
-4.200, -4.100, 34.450
-4.200, -4.000, 33.640
-4.200, -3.900, 32.850
-4.200, -3.800, 32.080
-4.200, -3.700, 31.330
-4.200, -3.600, 30.600
-4.200, -3.500, 29.890
-4.200, -3.400, 29.200
-4.200, -3.300, 28.530
-4.200, -3.200, 27.880
-4.200, -3.100, 27.250
-4.200, -3.000, 26.640
-4.200, -2.900, 26.050
-4.200, -2.800, 25.480
-4.200, -2.700, 24.930
-4.200, -2.600, 24.400
-4.200, -2.500, 23.890
-4.200, -2.400, 23.400
-4.200, -2.300, 22.930
-4.200, -2.200, 22.480
-4.200, -2.100, 22.050
-4.200, -2.000, 21.640
-4.200, -1.900, 21.250
-4.200, -1.800, 20.880
-4.200, -1.700, 20.530
-4.200, -1.600, 20.200
-4.200, -1.500, 19.890
-4.200, -1.400, 19.600
-4.200, -1.300, 19.330
-4.200, -1.200, 19.080
-4.200, -1.100, 18.850
-4.200, -1.000, 18.640
-4.200, -0.900, 18.450
-4.200, -0.800, 18.280
-4.200, -0.700, 18.130
-4.200, -0.600, 18.000
-4.200, -0.500, 17.890
-4.200, -0.400, 17.800
-4.200, -0.300, 17.730
-4.200, -0.200, 17.680
-4.200, -0.100, 17.650
-4.200, 0.000, 17.640
-4.200, 0.100, 17.650
-4.200, 0.200, 17.680
-4.200, 0.300, 17.730
-4.200, 0.400, 17.800
-4.200, 0.500, 17.890
-4.200, 0.600, 18.000
-4.200, 0.700, 18.130
-4.200, 0.800, 18.280
-4.200, 0.900, 18.450
-4.200, 1.000, 18.640
-4.200, 1.100, 18.850
-4.200, 1.200, 19.080
-4.200, 1.300, 19.330
-4.200, 1.400, 19.600
-4.200, 1.500, 19.890
-4.200, 1.600, 20.200
-4.200, 1.700, 20.530
-4.200, 1.800, 20.880
-4.200, 1.900, 21.250
-4.200, 2.000, 21.640
-4.200, 2.100, 22.050
-4.200, 2.200, 22.480
-4.200, 2.300, 22.930
-4.200, 2.400, 23.400
-4.200, 2.500, 23.890
-4.200, 2.600, 24.400
-4.200, 2.700, 24.930
-4.200, 2.800, 25.480
-4.200, 2.900, 26.050
-4.200, 3.000, 26.640
-4.200, 3.100, 27.250
-4.200, 3.200, 27.880
-4.200, 3.300, 28.530
-4.200, 3.400, 29.200
-4.200, 3.500, 29.890
-4.200, 3.600, 30.600
-4.200, 3.700, 31.330
-4.200, 3.800, 32.080
-4.200, 3.900, 32.850
-4.200, 4.000, 33.640
-4.200, 4.100, 34.450
-4.200, 4.200, 35.280
-4.200, 4.300, 36.130
-4.200, 4.400, 37.000
-4.200, 4.500, 37.890
-4.200, 4.600, 38.800
-4.200, 4.700, 39.730
-4.200, 4.800, 40.680
-4.200, 4.900, 41.650
-4.200, 5.000, 42.640
-4.100, -5.000, 41.810
-4.100, -4.900, 40.820
-4.100, -4.800, 39.850
-4.100, -4.700, 38.900
-4.100, -4.600, 37.970
-4.100, -4.500, 37.060
-4.100, -4.400, 36.170
-4.100, -4.300, 35.300
-4.100, -4.200, 34.450
-4.100, -4.100, 33.620
-4.100, -4.000, 32.810
-4.100, -3.900, 32.020
-4.100, -3.800, 31.250
-4.100, -3.700, 30.500
-4.100, -3.600, 29.770
-4.100, -3.500, 29.060
-4.100, -3.400, 28.370
-4.100, -3.300, 27.700
-4.100, -3.200, 27.050
-4.100, -3.100, 26.420
-4.100, -3.000, 25.810
-4.100, -2.900, 25.220
